video_id,personalized?,category,category_id,title,url
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
H94ntp93SGY,Yes,Music,10,"Forest Cafe Jazz Music | Morning Tranquill Jazz with Nature Therapy for Stress Relief, Study & Work",https://www.youtube.com/watch?v=H94ntp93SGY
qBUSheLQ5e0,Yes,Music,10,"Italian Cafe Ambience with Relaxing Jazz Piano for Study, Work ☕ Unwind with Elegant Bossa Nova",https://www.youtube.com/watch?v=qBUSheLQ5e0
i6AHys3pwyc,Yes,Entertainment,24,ALEX CONSANI | CHICKEN SHOP DATE,https://www.youtube.com/watch?v=i6AHys3pwyc
zWwrzfsUJVg,Yes,Music,10,don't overthink it ~ just do it,https://www.youtube.com/watch?v=zWwrzfsUJVg
iOPopIfxWOg,Yes,Music,10,Destroy Lonely - how u feel? (Instrumental) OFFICIAL,https://www.youtube.com/watch?v=iOPopIfxWOg
Fp5ghKduTK8,No,People & Blogs,22,"【Relaxing Ghibli】 ジブリ メドレー🔱ピアノ ジブリコレクション🔱 ジブリのベストピアノ曲 🔱 魔女の宅急便, となりのトトロ, 千と千尋の神隠し, 崖の上のポニョ",https://www.youtube.com/watch?v=Fp5ghKduTK8
ARCb-UcNm1s,Yes,Music,10,Tropical Bossa Jazz ~ Beautiful Brazilian Jazz Music For a Positive Vibe ~ January Jazz Music,https://www.youtube.com/watch?v=ARCb-UcNm1s
5OgJvLCwCQ4,No,Entertainment,24,All The Performances | Sing (2016) and Sing 2 (2021) | Family Flicks,https://www.youtube.com/watch?v=5OgJvLCwCQ4
CsGYh8AacgY,No,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
RG2IK8oRZNA,Yes,Music,10,"ADHD Relief Music: Studying Music for Better Concentration and Focus, Study Music",https://www.youtube.com/watch?v=RG2IK8oRZNA
dQw4w9WgXcQ,No,Music,10,Rick Astley - Never Gonna Give You Up (Official Music Video),https://www.youtube.com/watch?v=dQw4w9WgXcQ
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
iFvIbaeyy8k,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=iFvIbaeyy8k
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
IDeCrl4dSw0,Yes,People & Blogs,22,Brady Farrar - The Apology,https://www.youtube.com/watch?v=IDeCrl4dSw0
BI6HIXXGTpU,Yes,Comedy,23,"Weekend Update ft. Bowen Yang, Emil Wakim and Sarah Sherman - SNL",https://www.youtube.com/watch?v=BI6HIXXGTpU
tEPrnoV4i9k,No,Gaming,20,Minecraft's FUNNIEST Anime!,https://www.youtube.com/watch?v=tEPrnoV4i9k
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
Y4anm6w0uiA,No,Entertainment,24,"Happy Jazz & Bossa Nova Music - Happy Cafe Music For Work, Study",https://www.youtube.com/watch?v=Y4anm6w0uiA
uD5J0kVWLu0,Yes,Gaming,20,Sinister Squidward,https://www.youtube.com/watch?v=uD5J0kVWLu0
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
IRCZ1Mt2a8M,Yes,People & Blogs,22,Jordan Peterson: STOP LYING TO YOURSELF! How To Turn Your Life Around In 2024!,https://www.youtube.com/watch?v=IRCZ1Mt2a8M
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
-VzL_v9vp4A,No,Entertainment,24,The Duck Song 1 HOUR,https://www.youtube.com/watch?v=-VzL_v9vp4A
AlGtKuQNPqc,Yes,Education,27,Doctor Reacts To The Pitt Ep. 4,https://www.youtube.com/watch?v=AlGtKuQNPqc
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
9OPyZMVBO9o,Yes,Sports,17,Man. United vs. Lyon: Extended Highlights | UEL Quarter-final Leg 2 | CBS Sports Golazo - Europe,https://www.youtube.com/watch?v=9OPyZMVBO9o
o8LTi_zkGuY,Yes,Music,10,Zach Bryan - Hey Driver (feat. The War and Treaty),https://www.youtube.com/watch?v=o8LTi_zkGuY
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
mzABW42AIhM,No,Entertainment,24,"Hakuna Matata (No Worries) - Simba,Timon, Pumbaa [Hakuna Matata SCENE ] /// The Lion King (1994)",https://www.youtube.com/watch?v=mzABW42AIhM
mzABW42AIhM,Yes,Entertainment,24,"Hakuna Matata (No Worries) - Simba,Timon, Pumbaa [Hakuna Matata SCENE ] /// The Lion King (1994)",https://www.youtube.com/watch?v=mzABW42AIhM
6NnrLchWdRw,Yes,Sports,17,The Men's Boat Race 2025 Oxford v Cambridge,https://www.youtube.com/watch?v=6NnrLchWdRw
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
cuBce1nsml4,Yes,Music,10,LISA - Intro + Thunder + FXCK UP THE WORLD - Live at Coachella 2025,https://www.youtube.com/watch?v=cuBce1nsml4
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
9tvKby6YNJQ,No,Travel & Events,19,Our Dog got Married and had PUPPIES! THE MOVIE *Emotional*,https://www.youtube.com/watch?v=9tvKby6YNJQ
1W9YCSLKf-0,Yes,Music,10,Positive Morning Music - Happy Uplifting Mood Booster Sunny Music,https://www.youtube.com/watch?v=1W9YCSLKf-0
bMGoMu-CxMY,Yes,Comedy,23,How NOT To Order At An Indian Restaurant! - Trevor Noah (From 'I Wish You Would' on Netflix),https://www.youtube.com/watch?v=bMGoMu-CxMY
IJNR2EpS0jw,Yes,Music,10,Dumb Ways to Die,https://www.youtube.com/watch?v=IJNR2EpS0jw
ecechHEtkYU,Yes,Music,10,"𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 | quiet mornings, slowly waking up to the smell of fresh coffee ☕",https://www.youtube.com/watch?v=ecechHEtkYU
0Losyoi_t84,No,Education,27,Ducks! Ducks! Ducks! 🦆 | Quacky Kids Songs | Super Simple Songs,https://www.youtube.com/watch?v=0Losyoi_t84
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
3dkrz4r4cZU,Yes,Entertainment,24,Worst American Idol Auditions,https://www.youtube.com/watch?v=3dkrz4r4cZU
oArkv9osIx4,No,People & Blogs,22,PEPPA PIG TRY NOT TO LAUGH,https://www.youtube.com/watch?v=oArkv9osIx4
wI00QO2A2j4,Yes,Music,10,matcha.,https://www.youtube.com/watch?v=wI00QO2A2j4
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
i9sR_T76H34,No,Music,10,"FALL INTO SLEEP INSTANTLY ★︎ Healing of Stress, Anxiety and Depressive States ★︎ INSOMNIA RELIEF",https://www.youtube.com/watch?v=i9sR_T76H34
8HhzRd9taEU,No,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
DVwhc3S9ZMo,Yes,Music,10,Country Comfort,https://www.youtube.com/watch?v=DVwhc3S9ZMo
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
eiQ-TCse-Uo,No,Comedy,23,Angled,https://www.youtube.com/watch?v=eiQ-TCse-Uo
pVUBm7ZAheQ,No,Entertainment,24,"LAST TO LEAVE SWIMMING POOL WINS $10,000",https://www.youtube.com/watch?v=pVUBm7ZAheQ
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
Ru4a-js4My4,Yes,Comedy,23,The Duck Song 3,https://www.youtube.com/watch?v=Ru4a-js4My4
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
iFvIbaeyy8k,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=iFvIbaeyy8k
iFvIbaeyy8k,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=iFvIbaeyy8k
J75GuCvhLAE,No,Gaming,20,"1,000,000 Villager MANHUNT",https://www.youtube.com/watch?v=J75GuCvhLAE
psxLWYt29mk,Yes,Music,10,Don't Choke My Chicken!,https://www.youtube.com/watch?v=psxLWYt29mk
sLoBacOrYWw,No,Entertainment,24,MOVIE THEME SONG QUIZ! Only the best from 2000-2018 movies,https://www.youtube.com/watch?v=sLoBacOrYWw
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
lBE-EzFh9nk,Yes,Music,10,"Jellyfish Aquarium • Healing of Insomnia, Stress, Anxiety and Depression • MELATONIN RELEASE",https://www.youtube.com/watch?v=lBE-EzFh9nk
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
i9jYQDpIU-8,Yes,People & Blogs,22,"Jonathan Bailey Sings ""Dancing Through Life"" (Full Scene) | Wicked (2024)",https://www.youtube.com/watch?v=i9jYQDpIU-8
BWKVn4wHSEE,Yes,Film & Animation,1,R&B All Night｜Guitar x Trumpet x Bass,https://www.youtube.com/watch?v=BWKVn4wHSEE
paHE4L-x490,No,Entertainment,24,Poopers The Magic Penguin,https://www.youtube.com/watch?v=paHE4L-x490
gfXMnVqicbs,Yes,Entertainment,24,SMASH or PASS 100 OPTIONS!! | Hottest Celebrity Male Edition 2024 | QUIZ WAVEZ,https://www.youtube.com/watch?v=gfXMnVqicbs
E9VXM0pYTFI,Yes,Entertainment,24,Kenya Moore | The Confessional They Tried to Silence #fullepisode,https://www.youtube.com/watch?v=E9VXM0pYTFI
lE9dYGzs3RQ,Yes,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
I-ZJS4ENAOo,No,Entertainment,24,Steve’s Lava Chicken Song but it gets faster! 😂🐔🔥,https://www.youtube.com/watch?v=I-ZJS4ENAOo
kVcW7u4vE50,Yes,Sports,17,Mets vs. Twins Game Highlights (4/16/25) | MLB Highlights,https://www.youtube.com/watch?v=kVcW7u4vE50
JRB375xLSfQ,Yes,Music,10,Amar de Nuevo (Live from New York City),https://www.youtube.com/watch?v=JRB375xLSfQ
zgaCZOQCpp8,No,Music,10,"Lady Gaga, Bruno Mars - Die With A Smile (Lyrics)",https://www.youtube.com/watch?v=zgaCZOQCpp8
Bk0vez_LLYg,Yes,News & Politics,25,Tradwife War Ripping Conservatives Apart,https://www.youtube.com/watch?v=Bk0vez_LLYg
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
1Rhb8Q9CPjQ,No,News & Politics,25,BREAKING NEWS: Trump Takes Questions After Question During Oval Office Meeting With Italy's Meloni,https://www.youtube.com/watch?v=1Rhb8Q9CPjQ
U94xk03CnZs,Yes,Music,10,coulou's cafe trumpet meditations (no. 40),https://www.youtube.com/watch?v=U94xk03CnZs
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
rcPxXXMOPIY,Yes,Education,27,Why this is Red Hot Chili Peppers' HARDEST RIFF,https://www.youtube.com/watch?v=rcPxXXMOPIY
xjV3CEBxOiQ,Yes,Entertainment,24,Watch his reaction when he’s told he’s a GOOD BOY for the first time 🥹,https://www.youtube.com/watch?v=xjV3CEBxOiQ
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
cXIcRgt-8qk,No,Education,27,Can You Guess The WORD By Emojis? 🤔 Emoji Quiz 2025,https://www.youtube.com/watch?v=cXIcRgt-8qk
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
0-rg7EIt1x4,No,Education,27,Herman the Worm ♫ Camp Songs for Children ♫ Kids Brain Breaks Songs by The Learning Station,https://www.youtube.com/watch?v=0-rg7EIt1x4
FnXLjHtfAIU,Yes,Comedy,23,Trump Easter 2025 Cold Open - SNL,https://www.youtube.com/watch?v=FnXLjHtfAIU
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
CsGYh8AacgY,No,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
bk46yniQUto,No,Education,27,China's Allies TURN AGAINST Xi Jinping - Xi FLEES China to BEG for HELP,https://www.youtube.com/watch?v=bk46yniQUto
03srS0cPpJ0,Yes,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
bMGoMu-CxMY,No,Comedy,23,How NOT To Order At An Indian Restaurant! - Trevor Noah (From 'I Wish You Would' on Netflix),https://www.youtube.com/watch?v=bMGoMu-CxMY
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
NAookhHvXVU,Yes,Entertainment,24,"Reacting To AWKWARD ""For Sale"" Posts",https://www.youtube.com/watch?v=NAookhHvXVU
mvjygyg4-3g,No,Music,10,2 Hours Super Relaxing Baby Music ♥♥♥ Bedtime Lullaby For Sweet Dreams ♫♫♫ Sleep Music,https://www.youtube.com/watch?v=mvjygyg4-3g
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
_fyjhsylwZk,Yes,Comedy,23,we got *zooted* and tried EVERY weird pickle combination..,https://www.youtube.com/watch?v=_fyjhsylwZk
aKrSBz3ez5A,Yes,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
lOfZLb33uCg,No,Music,10,"""Weird"" Al Yankovic - Amish Paradise (Parody of ""Gangsta's Paradise"" - Official Video)",https://www.youtube.com/watch?v=lOfZLb33uCg
Tx1XIm6q4r4,No,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
ZMsTMuyH7w8,Yes,Education,27,"3-HOUR STUDY WITH ME | Hyper Efficient, Doctor, Focus Music, Deep Work, Pomodoro 50-10",https://www.youtube.com/watch?v=ZMsTMuyH7w8
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
1RKqOmSkGgM,Yes,Music,10,"Chappell Roan - Good Luck, Babe! (Official Lyric Video)",https://www.youtube.com/watch?v=1RKqOmSkGgM
nZH2TmwNwHM,Yes,Entertainment,24,Top 20 Most Awkward Moments on Finding Your Roots,https://www.youtube.com/watch?v=nZH2TmwNwHM
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
aKrSBz3ez5A,Yes,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
0Losyoi_t84,No,Education,27,Ducks! Ducks! Ducks! 🦆 | Quacky Kids Songs | Super Simple Songs,https://www.youtube.com/watch?v=0Losyoi_t84
HptHiJJJwBM,Yes,People & Blogs,22,get your work done ★ you got this (study playlist),https://www.youtube.com/watch?v=HptHiJJJwBM
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
Ezz3r64DwSY,No,Entertainment,24,Rachel Zegler GOES OFF After THE SIMPSONS Mock Snow White?!,https://www.youtube.com/watch?v=Ezz3r64DwSY
Y8n1F_vsFzc,No,Entertainment,24,SMASH or PASS 110 OPTIONS!! | Male TV Characters Edition 2025 | QUIZ WAVEZ,https://www.youtube.com/watch?v=Y8n1F_vsFzc
lBE-EzFh9nk,Yes,Music,10,"Jellyfish Aquarium • Healing of Insomnia, Stress, Anxiety and Depression • MELATONIN RELEASE",https://www.youtube.com/watch?v=lBE-EzFh9nk
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
THh4fT0O7IY,No,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
gfXMnVqicbs,Yes,Entertainment,24,SMASH or PASS 100 OPTIONS!! | Hottest Celebrity Male Edition 2024 | QUIZ WAVEZ,https://www.youtube.com/watch?v=gfXMnVqicbs
puQJNPaGcYc,No,Entertainment,24,Spongebob - I'm a Goofy Goober(With Speech!HD),https://www.youtube.com/watch?v=puQJNPaGcYc
CevxZvSJLk8,No,Music,10,Katy Perry - Roar,https://www.youtube.com/watch?v=CevxZvSJLk8
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
izkqPdVAdL4,Yes,Music,10,John Mayer - Something Like Olivia (Acoustic Performance),https://www.youtube.com/watch?v=izkqPdVAdL4
0jz0GAFNNIo,Yes,Music,10,Drake - When To Say When & Chicago Freestyle,https://www.youtube.com/watch?v=0jz0GAFNNIo
bvWRMAU6V-c,No,Music,10,"We Don't Talk About Bruno (From ""Encanto"")",https://www.youtube.com/watch?v=bvWRMAU6V-c
Hq4zojZY2fM,Yes,Education,27,Would You Rather - Build Your Dream Mystery House 🤑🏡🌈🎁 MYSTERY Gift Edition,https://www.youtube.com/watch?v=Hq4zojZY2fM
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
sBQcYklyEuM,Yes,Film & Animation,1,Guess The Cartoon Theme Song (HARD),https://www.youtube.com/watch?v=sBQcYklyEuM
Ru4a-js4My4,Yes,Comedy,23,The Duck Song 3,https://www.youtube.com/watch?v=Ru4a-js4My4
EyVcGAY2o9c,No,People & Blogs,22,"Detective Nerd Takes On the Case - Nerd Detective vs Mario, Mermaid, and Wednesday",https://www.youtube.com/watch?v=EyVcGAY2o9c
sHi6LCx6Lx8,No,Comedy,23,The Duck Song,https://www.youtube.com/watch?v=sHi6LCx6Lx8
sBQcYklyEuM,Yes,Film & Animation,1,Guess The Cartoon Theme Song (HARD),https://www.youtube.com/watch?v=sBQcYklyEuM
5OgJvLCwCQ4,No,Entertainment,24,All The Performances | Sing (2016) and Sing 2 (2021) | Family Flicks,https://www.youtube.com/watch?v=5OgJvLCwCQ4
0wB7iuER2Z0,Yes,Music,10,Lofi Chill Sunset 🌅 Relaxing Beats with Capybara & Turtle ☕,https://www.youtube.com/watch?v=0wB7iuER2Z0
tQlzkpxRskY,No,Entertainment,24,I Built 50 SECRET Rooms You'd Never Find!,https://www.youtube.com/watch?v=tQlzkpxRskY
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
KjqtDep5mT0,No,Film & Animation,1,Sing | Try Not to Sing Challenge | 10 Minutes | Mini Moments,https://www.youtube.com/watch?v=KjqtDep5mT0
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
GpcNnJ49azQ,No,Education,27,Guess The Food By Emoji | Food And Drink Emoji Quiz,https://www.youtube.com/watch?v=GpcNnJ49azQ
_cr46G2K5Fo,Yes,Education,27,The Man Who Almost Broke Math (And Himself...),https://www.youtube.com/watch?v=_cr46G2K5Fo
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
CsGYh8AacgY,No,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
TvKJ7uvQPfg,No,Film & Animation,1,The Duck Song 5,https://www.youtube.com/watch?v=TvKJ7uvQPfg
UyqnRW-CZs4,No,Film & Animation,1,Sky Full of Stars (Taron Egerton) | Sing 2 | TUNE,https://www.youtube.com/watch?v=UyqnRW-CZs4
Qfqeha_z8B0,Yes,Entertainment,24,"Getting Ready with Even MORE New Makeup! Wet N Wild, Trixie Cosmetics, and More!",https://www.youtube.com/watch?v=Qfqeha_z8B0
hVoRXdcCOjw,Yes,News & Politics,25,How Flying Cars Became a Billion-Dollar Bet | Bloomberg Primer,https://www.youtube.com/watch?v=hVoRXdcCOjw
wjsmX-R4Taw,Yes,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
-lSL9HqQp7g,Yes,Comedy,23,Winery Tour - SNL,https://www.youtube.com/watch?v=-lSL9HqQp7g
0lEtQqvdS2g,Yes,News & Politics,25,Why Australia’s Miracle Economy Is Failing,https://www.youtube.com/watch?v=0lEtQqvdS2g
03srS0cPpJ0,Yes,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
oArkv9osIx4,No,People & Blogs,22,PEPPA PIG TRY NOT TO LAUGH,https://www.youtube.com/watch?v=oArkv9osIx4
xwXM94kA3BM,No,Entertainment,24,"Extreme Hide & Seek, But I Can't STOP Cheating..",https://www.youtube.com/watch?v=xwXM94kA3BM
LZrrtF8Iy8k,Yes,Education,27,The Worst New Transit Project in the US,https://www.youtube.com/watch?v=LZrrtF8Iy8k
tQlzkpxRskY,No,Entertainment,24,I Built 50 SECRET Rooms You'd Never Find!,https://www.youtube.com/watch?v=tQlzkpxRskY
8HhzRd9taEU,No,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
VuNIsY6JdUw,Yes,Music,10,Taylor Swift - You Belong With Me,https://www.youtube.com/watch?v=VuNIsY6JdUw
BhTIzhAn62s,Yes,Music,10,Lost in the Quiet Unknown | 1 Hour Ambient Soundscape Music Mix for Focus & Relaxation,https://www.youtube.com/watch?v=BhTIzhAn62s
V1bFr2SWP1I,No,Music,10,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",https://www.youtube.com/watch?v=V1bFr2SWP1I
yYTM2SKPofg,No,Entertainment,24,Would You Rather...? Hardest Choices Ever! 😱,https://www.youtube.com/watch?v=yYTM2SKPofg
tQlzkpxRskY,No,Entertainment,24,I Built 50 SECRET Rooms You'd Never Find!,https://www.youtube.com/watch?v=tQlzkpxRskY
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
gfXMnVqicbs,No,Entertainment,24,SMASH or PASS 100 OPTIONS!! | Hottest Celebrity Male Edition 2024 | QUIZ WAVEZ,https://www.youtube.com/watch?v=gfXMnVqicbs
EyVcGAY2o9c,No,People & Blogs,22,"Detective Nerd Takes On the Case - Nerd Detective vs Mario, Mermaid, and Wednesday",https://www.youtube.com/watch?v=EyVcGAY2o9c
CsGYh8AacgY,No,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
UrX4mqXmapE,Yes,Music,10,Night Lights A,https://www.youtube.com/watch?v=UrX4mqXmapE
-EpYZx2ak_8,Yes,Film & Animation,1,I Always Wanted A Brother Song Scene | MUFASA: THE LION KING (2024) Movie CLIP HD,https://www.youtube.com/watch?v=-EpYZx2ak_8
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
6Y3YPDXlPAo,Yes,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
_SEQyhir4iE,Yes,Film & Animation,1,Do Musical Biopics Have a Fatal Flaw?,https://www.youtube.com/watch?v=_SEQyhir4iE
OCF5oahC58Y,No,People & Blogs,22,Bad Kid Vs Good Kid || Crazy Parenting Hacks & Gadgets *Hilarious Moments*,https://www.youtube.com/watch?v=OCF5oahC58Y
c5jDju_6FAQ,Yes,News & Politics,25,KKR's 'White Knight' Strategy in Buying Assets,https://www.youtube.com/watch?v=c5jDju_6FAQ
KA1VGsCgXAE,Yes,News & Politics,25,"Rep. Crockett Tells America on The View: ""Soon You Will Understand""",https://www.youtube.com/watch?v=KA1VGsCgXAE
8HhzRd9taEU,No,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
2m6GgljJH40,Yes,Film & Animation,1,The Kaufman Hell - I'm Thinking of Ending Things,https://www.youtube.com/watch?v=2m6GgljJH40
NyB85pVw-v4,Yes,Comedy,23,Content Cop - H3,https://www.youtube.com/watch?v=NyB85pVw-v4
_AE2PWPG3ig,Yes,News & Politics,25,Trump's Plan To End Birthright Citizenship Is Ramping Up,https://www.youtube.com/watch?v=_AE2PWPG3ig
lBE-EzFh9nk,No,Music,10,"Jellyfish Aquarium • Healing of Insomnia, Stress, Anxiety and Depression • MELATONIN RELEASE",https://www.youtube.com/watch?v=lBE-EzFh9nk
