"Timestamp","Recommendation 1","Recommendation 2","Recommendation 3","Recommendation 4","Recommendation 5","Recommendation 6","Recommendation 7","Recommendation 8","Recommendation 9","Recommendation 10","Recommendation 1","Recommendation 2","Recommendation 3","Recommendation 4","Recommendation 5","Recommendation 6","Recommendation 7","Recommendation 8","Recommendation 9","Recommendation 10","Free space"
"2025/04/17 10:22:54 PM AST","https://www.youtube.com/watch?v=Hq4zojZY2fM","https://www.youtube.com/watch?v=sHi6LCx6Lx8","https://www.youtube.com/watch?v=KDorKy-13ak&list=RDKDorKy-13ak&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=V1bFr2SWP1I&list=RDV1bFr2SWP1I&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=9VH8lvZ-Z1g&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=tpg3VvoIVfA","https://www.youtube.com/watch?v=-GSnmRZlgc4","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=TvKJ7uvQPfg&list=RDTvKJ7uvQPfg&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=lIX-AzqQuKk","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=tQlzkpxRskY","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=JgiklwKnHhg","https://www.youtube.com/watch?v=EyVcGAY2o9c","https://www.youtube.com/watch?v=qaLtXugfmrQ","https://www.youtube.com/watch?v=lE9dYGzs3RQ","https://www.youtube.com/watch?v=6VioGkfe7Ys","https://www.youtube.com/watch?v=6Y3YPDXlPAo",""
"2025/04/17 11:27:58 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=a0IzfEbDQ8s","https://www.youtube.com/watch?v=5H79NPBvio4","https://www.youtube.com/watch?v=5H79NPBvio4","https://www.youtube.com/watch?v=IfhMILe8C84","https://www.youtube.com/watch?v=dwY7w0k3j2Y&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=8HhzRd9taEU","https://www.youtube.com/watch?v=THXy7orjLO4&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=2m6GgljJH40","https://www.youtube.com/watch?v=FnXLjHtfAIU","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=bMGoMu-CxMY","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=_lK4cX5xGiQ","https://www.youtube.com/watch?v=_lK4cX5xGiQ","https://www.youtube.com/watch?v=8HhzRd9taEU","https://www.youtube.com/watch?v=JwtDtF3DHYQ","https://www.youtube.com/watch?v=LACbVhgtx9I","https://www.youtube.com/watch?v=1Rhb8Q9CPjQ","https://www.youtube.com/watch?v=h_D3VFfhvs4",""
"2025/04/18 9:42:35 AM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M&list=RD7jjcAuEYW9M&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=Ru4a-js4My4&list=RDRu4a-js4My4&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=ZlDeUVvtsZ4&list=RDZlDeUVvtsZ4&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=ZlDeUVvtsZ4&list=RDZlDeUVvtsZ4&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=mzABW42AIhM","https://www.youtube.com/watch?v=paHE4L-x490&list=RDpaHE4L-x490&start_radio=1&pp=oAcB","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=1W9YCSLKf-0","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=oArkv9osIx4","https://www.youtube.com/watch?v=qc3kD-241NE","https://www.youtube.com/watch?v=J75GuCvhLAE","https://www.youtube.com/watch?v=EiodE9sE1jo","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=d5MjLfo2mus","https://www.youtube.com/watch?v=tehvSP4WJmQ","https://www.youtube.com/watch?v=eiQ-TCse-Uo","https://www.youtube.com/watch?v=IJNR2EpS0jw",""
"2025/04/18 11:13:05 AM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=xyC0hFuz73E","https://www.youtube.com/watch?v=SWghiMUm_qc","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=X-yJhGcS7U4","https://www.youtube.com/watch?v=THh4fT0O7IY","https://www.youtube.com/watch?v=Tx1XIm6q4r4","https://www.youtube.com/watch?v=39ColarOWKo","https://www.youtube.com/watch?v=puQJNPaGcYc","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=N2HQaQJsyQ4","https://www.youtube.com/watch?v=6VioGkfe7Ys","https://www.youtube.com/watch?v=qn8yv8J8dO0","https://www.youtube.com/watch?v=qBUSheLQ5e0","https://www.youtube.com/watch?v=0Losyoi_t84","https://www.youtube.com/watch?v=lBE-EzFh9nk","https://www.youtube.com/watch?v=39ColarOWKo","https://www.youtube.com/watch?v=HDCfV4s__Pg","https://www.youtube.com/watch?v=OobR681KUTo","Although I am not a frequenter of the duck song, I did think it was interesting how similar the videos featured on my actual account and incognito mode were. I don't use YouTube that much compared to other social media platforms or other things that would have my algorithm, but I thought there would be more difference between the two algorithms. "
"2025/04/18 1:19:11 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=eNptnCkCoVk","https://www.youtube.com/watch?v=JN1oBfg0fwI","https://www.youtube.com/watch?v=UQqTieUiN5c&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=cGa_7DIUuVk","https://www.youtube.com/watch?v=9OPyZMVBO9o","https://www.youtube.com/watch?v=5h0W9BBtd9s","https://www.youtube.com/watch?v=o_1GzmjOvKQ","https://www.youtube.com/watch?v=YRcvta0_3T0","https://www.youtube.com/watch?v=gMp0SlkVU8w","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=OobR681KUTo&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=THh4fT0O7IY","https://www.youtube.com/watch?v=bMGoMu-CxMY","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=eVbmN3ez4SQ","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=6VioGkfe7Ys","https://www.youtube.com/watch?v=X-yJhGcS7U4","https://www.youtube.com/watch?v=39ColarOWKo",""
"2025/04/18 3:21:23 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=Ru4a-js4My4","https://www.youtube.com/watch?v=1oQfagXfBqE","https://www.youtube.com/watch?v=6iEyczP0qyQ","https://www.youtube.com/watch?v=jzk2E4UXFFs","https://www.youtube.com/watch?v=-IV8cnGU6YM","https://www.youtube.com/watch?v=TvKJ7uvQPfg","https://www.youtube.com/watch?v=gtLpGOpV6_U","https://www.youtube.com/watch?v=i6AHys3pwyc","https://www.youtube.com/watch?v=wEFz0gRoXxg","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=-EWv6dER2Dw","https://www.youtube.com/watch?v=p2w7RfF1cr0","https://www.youtube.com/watch?v=xumBUuqmi5M","https://www.youtube.com/watch?v=90ZsqXS8ZTs","https://www.youtube.com/watch?v=pVUBm7ZAheQ","https://www.youtube.com/watch?v=3bea58nci9s","https://www.youtube.com/watch?v=Gann95vNMVI","https://www.youtube.com/watch?v=aYvTlmI86BE","https://www.youtube.com/watch?v=xwXM94kA3BM",":D"
"2025/04/19 2:00:12 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=8HhzRd9taEU","https://www.youtube.com/watch?v=THh4fT0O7IY","https://www.youtube.com/watch?v=Q096w0Fz2p4","https://www.youtube.com/watch?v=H94ntp93SGY"," https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=fjR0uUKZCpY","https://www.youtube.com/watch?v=uMuJxd2Gpxo","https://www.youtube.com/watch?v=0FEVmjeS6XM","https://www.youtube.com/watch?v=N2HQaQJsyQ4","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=sHi6LCx6Lx8","https://www.youtube.com/watch?v=6iEyczP0qyQ","https://www.youtube.com/watch?v=fLexgOxsZu0"," https://www.youtube.com/watch?v=YdFT5jfY_3I","https://www.youtube.com/watch?v=vh9No2Mum5c","https://www.youtube.com/watch?v=TvKJ7uvQPfg","https://www.youtube.com/watch?v=XpHu5od9shg","https://www.youtube.com/watch?v=XJbowRRA9vA","https://www.youtube.com/watch?v=IJNR2EpS0jw",""
"2025/04/19 6:00:24 PM AST","https://www.youtube.com/watch?v=bl2C2KSSQao","https://www.youtube.com/watch?v=I-sH53vXP2A","https://www.youtube.com/watch?v=OQaLic5SE_I","https://www.youtube.com/watch?v=tqTbAb2SPbE","https://www.youtube.com/watch?v=Tx1XIm6q4r4","https://www.youtube.com/watch?v=IOdmvevyFBM","https://www.youtube.com/watch?v=zmf8pZSnPC0","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=BKwUCmgGeiM","https://www.youtube.com/watch?v=l7w2uPqmdJw","https://www.youtube.com/watch?v=HK2QdT85a7k","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=tSjkAgKAiTs","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=6VioGkfe7Ys&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=XG1wg3ELG9w","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=lE9dYGzs3RQ","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=TvKJ7uvQPfg&list=RDTvKJ7uvQPfg&start_radio=1&pp=oAcB","N/A"
"2025/04/20 2:37:03 AM AST","https://www.youtube.com/watch?v=LgG8PQCwjYw","https://www.youtube.com/watch?v=liKLGByHjqY","https://www.youtube.com/watch?v=nZH2TmwNwHM&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=pVhTmxncA20","https://www.youtube.com/watch?v=oa0ztfwY5Vc","https://www.youtube.com/watch?v=Ig91Z0-rBfo&t=206s","https://www.youtube.com/watch?v=E9VXM0pYTFI","https://www.youtube.com/watch?v=yOw_PuwgWtc","https://www.youtube.com/watch?v=4XNG7tmIQx4&list=RDMM&start_radio=1&rv=MtN1YnoL46Q","https://www.youtube.com/watch?v=KA1VGsCgXAE&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=OQaLic5SE_I","https://www.youtube.com/watch?v=puQJNPaGcYc","https://www.youtube.com/watch?v=bk46yniQUto","https://www.youtube.com/watch?v=bk46yniQUto","https://www.youtube.com/watch?v=Tx1XIm6q4r4","https://www.youtube.com/watch?v=6Y3YPDXlPAo&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=Ezz3r64DwSY","https://www.youtube.com/watch?v=LACbVhgtx9I","I thought the experiment was pretty interesting, and I'm curious about the results. Looking forward to the findings of this research."
"2025/04/20 9:47:01 AM AST","https://youtu.be/7jjcAuEYW9M?feature=shared","https://youtu.be/aKrSBz3ez5A?feature=shared","https://youtu.be/39ColarOWKo?feature=shared","https://youtu.be/THh4fT0O7IY?feature=shared","https://youtu.be/6Y3YPDXlPAo?feature=shared","https://youtu.be/lE9dYGzs3RQ?feature=shared","https://youtu.be/xzz6dwKtbqI?feature=shared","https://youtu.be/03srS0cPpJ0?feature=shared","https://youtu.be/aKrSBz3ez5A?feature=shared","https://youtu.be/Ru4a-js4My4?feature=shared","https://youtu.be/7jjcAuEYW9M?feature=shared","https://youtu.be/6Y3YPDXlPAo?feature=shared","https://youtu.be/03srS0cPpJ0?feature=shared","https://youtu.be/oC2o2-Nteyw?feature=shared","https://youtu.be/lE9dYGzs3RQ?feature=shared","https://youtu.be/THh4fT0O7IY?feature=shared","https://youtu.be/Oc91iOxcB3c?feature=shared","https://youtu.be/oC2o2-Nteyw?feature=shared","https://youtu.be/OQaLic5SE_I?feature=shared","https://youtu.be/DnPATG8fE3o?feature=shared",""
"2025/04/20 10:20:58 AM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=BWHm5u_lbFs","https://www.youtube.com/watch?v=BhTIzhAn62s","https://www.youtube.com/watch?v=ecechHEtkYU","https://www.youtube.com/watch?v=BI6HIXXGTpU&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=98tNTEugqOY","https://www.youtube.com/watch?v=U94xk03CnZs","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=nSdvj6yphoY","https://www.youtube.com/watch?v=HptHiJJJwBM","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=V1bFr2SWP1I&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=0-rg7EIt1x4","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=XURK8QTPh4c","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=6VioGkfe7Ys","https://www.youtube.com/watch?v=tQlzkpxRskY","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=EyVcGAY2o9c",""
"2025/04/20 3:22:03 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=lcjdwSY2AzM&pp=0gcJCewBSCBzzxdG","https://www.youtube.com/watch?v=uT2aO0SD2C0","https://www.youtube.com/watch?v=xwxC4MAgXEk","https://www.youtube.com/watch?v=w5SRH6Ac1LI","https://www.youtube.com/watch?v=t_N3UgTL8s0","https://www.youtube.com/watch?v=eCgWqeyJFFQ","https://www.youtube.com/watch?v=mQER0A0ej0M&pp=0gcJCewBSCBzzxdG","https://www.youtube.com/watch?v=_SEQyhir4iE","https://www.youtube.com/watch?v=gAYL5H46QnQ","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=oArkv9osIx4","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=lE9dYGzs3RQ","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=qn8yv8J8dO0","https://www.youtube.com/watch?v=5OgJvLCwCQ4","https://www.youtube.com/watch?v=tehvSP4WJmQ&pp=0gcJCX4JAYcqIYzv",""
"2025/04/20 3:32:21 PM AST","https://youtu.be/7jjcAuEYW9M?si=ILCC24cX9apdp8Q3","https://youtu.be/2vnbxNgHW1Y?si=4jnX4kmV7C1y3Owy","https://youtu.be/gfXMnVqicbs?si=n1RbB5ccYdfouFgo","https://youtu.be/75NLpCz_4yM?si=hdYRbO9Bx59K25eC","https://youtu.be/CsGYh8AacgY?si=IviaDqkIq4pRo_xZ","https://youtu.be/UcxByX6rh24?si=JqtMApmLJsh2awAk","https://youtu.be/brnafxH_0E8?si=DcIYOCbw5aubvWE4","https://youtu.be/g_egyx3GLys?si=7ENMCQSDrqNOYLcF","https://youtu.be/8HhzRd9taEU?si=ioIb4ZUG7h3dTG-H","https://youtu.be/Q096w0Fz2p4?si=L7gv3dtGcOD4Ecpd","https://youtu.be/7jjcAuEYW9M?si=zYNzdp3jqmHQ5jZm","https://youtu.be/tQlzkpxRskY?si=C7I9FaisZDRey7yN","https://youtu.be/oC2o2-Nteyw?si=OXlSTnfgnL9h4Lgs","https://youtu.be/wjsmX-R4Taw?si=-qY191COmOhvoTX3","https://youtu.be/lE9dYGzs3RQ?si=p_kQnT4zb40ba5v8","https://youtu.be/OQaLic5SE_I?si=5qxNKuh6L2Hz6hsY","https://youtu.be/NWd7H-AAQwE?si=xuq62svVt6foXxDv","https://youtu.be/03srS0cPpJ0?si=LMx7LE0clgRAV8Zv","https://youtu.be/6Y3YPDXlPAo?si=bORcKBa1VJN8UWqJ","https://youtu.be/OCF5oahC58Y?si=R5xMfAQzSLcC6zZ7",""
"2025/04/20 3:39:51 PM AST","https://youtu.be/7jjcAuEYW9M?si=Jyd4rPRhWUZbok-o","https://youtu.be/puQJNPaGcYc?si=3mmnngIomd0b1r1y","https://youtu.be/Q096w0Fz2p4?si=SJe4sXjpMLhZeNRv","https://youtu.be/IJNR2EpS0jw?si=hCPkuU660c3_BTyR","https://youtu.be/dZyxheCtYx8?si=dBvoMNHIvxbYzzVS","https://youtu.be/1oQfagXfBqE?si=Li_fYeI4N7mtQptl","https://youtu.be/6iEyczP0qyQ?si=2R4azIsntW38gw41","https://youtu.be/9JgUB_FzXWY?si=YAYUWemQTgdfLBEI","https://youtu.be/2gJSFF_7hOM?si=-oWQUFtk66P8quTO","https://youtu.be/vC6okzIKQvg?si=BQopmURasTX5gj37","https://youtu.be/sBQcYklyEuM?si=2VuX1LLV75VBR1_y","https://youtu.be/sBQcYklyEuM?si=2VuX1LLV75VBR1_y","https://youtu.be/sLoBacOrYWw?si=COeRCXUyxASGD_1i","https://youtu.be/astISOttCQ0?si=_VaaN0IAdu4OaFT9","https://youtu.be/5AfQeemKy_w?si=rxiW8t6w53ZQPtPi","https://youtu.be/_6HzoUcx3eo?si=W1FZ7oSWTB5caOIk","https://youtu.be/LK3C9IytrLI?si=1fGBs0tgG74hz3VZ","https://youtu.be/frN3nvhIHUk?feature=shared","https://youtu.be/3HRkKznJoZA?si=ZQIwi33ce2fXdTpW","https://youtu.be/7eL1Bfv8Y9k?si=cn3wu9p_wMpjE2x8",""
"2025/04/20 3:43:42 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=6NnrLchWdRw","https://www.youtube.com/watch?v=-vrRfORrcYM","https://www.youtube.com/watch?v=jAeQv3FDU0w","https://www.youtube.com/watch?v=ASS6EttbXe8","https://www.youtube.com/watch?v=AlGtKuQNPqc","https://www.youtube.com/watch?v=uDZzhLY_BVo","https://www.youtube.com/watch?v=Tx1XIm6q4r4","https://www.youtube.com/watch?v=1EORbL8N-R8&list=RD1EORbL8N-R8&start_radio=1&rv=MtN1YnoL46Q","https://www.youtube.com/watch?v=Hluf-1XUb2k","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=HK2QdT85a7k","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=OQaLic5SE_I","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=EyVcGAY2o9c","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=tehvSP4WJmQ","https://www.youtube.com/watch?v=5OgJvLCwCQ4","https://www.youtube.com/watch?v=tQlzkpxRskY",""
"2025/04/20 3:56:29 PM AST","https://www.youtube.com/watch?v=OuTeqsooMRc&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=THh4fT0O7IY","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=BOBS4eEAAVs","https://www.youtube.com/watch?v=QcOA9jwARuo","https://www.youtube.com/watch?v=sBQcYklyEuM","https://www.youtube.com/watch?v=_-Dkf7vdP5A","https://www.youtube.com/watch?v=RG2IK8oRZNA","https://www.youtube.com/watch?v=ZMsTMuyH7w8","https://www.youtube.com/watch?v=oC2o2-Nteyw","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=CevxZvSJLk8","https://www.youtube.com/watch?v=oArkv9osIx4&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=lE9dYGzs3RQ","https://www.youtube.com/watch?v=eiQ-TCse-Uo","https://www.youtube.com/watch?v=tQlzkpxRskY","https://www.youtube.com/watch?v=tEPrnoV4i9k","https://www.youtube.com/watch?v=HK2QdT85a7k","https://www.youtube.com/watch?v=tehvSP4WJmQ","https://www.youtube.com/watch?v=IJNR2EpS0jw",""
"2025/04/20 4:30:13 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=Pr4NwZW2LD4&t=1108s","https://www.youtube.com/watch?v=RQFmiCQbX7A","https://www.youtube.com/watch?v=FjNGGPr1BdU","https://www.youtube.com/watch?v=s56CObyml_c","https://www.youtube.com/watch?v=wjuvaaxccAQ&t=2204s","https://www.youtube.com/watch?v=y-37DV6GIck","https://www.youtube.com/watch?v=zWwrzfsUJVg","https://www.youtube.com/watch?v=Bws2iIBjWSk","https://www.youtube.com/watch?v=YAxDOFQjTMg","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=iOZpd4SDz04","https://www.youtube.com/watch?v=trdcprWAaMQ","https://www.youtube.com/watch?v=oArkv9osIx4","https://www.youtube.com/watch?v=OQaLic5SE_I","https://www.youtube.com/watch?v=HK2QdT85a7k","https://www.youtube.com/watch?v=6QTgDWiBuOg","https://www.youtube.com/watch?v=aKrSBz3ez5A","https://www.youtube.com/watch?v=eiQ-TCse-Uo&pp=0gcJCX4JAYcqIYzv",""
"2025/04/20 5:05:01 PM AST","https://youtu.be/7jjcAuEYW9M?si=gWOovL2LFbCw9jU0","https://youtu.be/CsGYh8AacgY?si=eooxJ3CGkWVyfluG","https://youtu.be/RjaCb10dKCw?si=b6yEywBUM5-9udVU","https://youtu.be/Bk0vez_LLYg?si=UqeyXjE4lemz9hq8","https://youtu.be/FlqKeW1iWyU?si=IDwTvhJraM_HuA19","https://youtu.be/5_tcUVcK0cw?si=7ex9jV9vRG8WzTYY","https://youtu.be/Y8n1F_vsFzc?si=WXaSB65gsv9X9EEY","https://youtu.be/uD5J0kVWLu0?si=DwAHRqHedZ02LXm_","https://youtu.be/sBQcYklyEuM?si=_jMFuhMY7sqbr59Q","https://youtu.be/NyB85pVw-v4?si=RYn17tVuzeLeDlmT","https://youtu.be/7jjcAuEYW9M?si=vU-fGZdWx06beOP2","https://youtu.be/iFvIbaeyy8k?si=sY5in2YYxfDnhPEM","https://youtu.be/HK2QdT85a7k?si=R6auJq5vsyS1XMiW","https://youtu.be/Mc5HHQebHcM?si=UrPbisAThLH-f9Y5","https://youtu.be/aKrSBz3ez5A?si=O7xCvPbsUjChawUt","https://youtu.be/oC2o2-Nteyw?si=9yxk2yyd44gAnvXr","https://youtu.be/6VioGkfe7Ys?si=hJsIyob6wsxDY_ZQ","https://youtu.be/lE9dYGzs3RQ?si=8Fla2crj0kqTSvdj","https://youtu.be/03srS0cPpJ0?si=1RZtKAd53mgEOrjx","https://youtu.be/5OgJvLCwCQ4?si=g87jGOrHeQUv8Vqo",""
"2025/04/20 8:12:54 PM AST","Duck Song 2","Duck Song 3"," Honey Bear - Duck Song Spin-Off","The Duck Song IRL","The Christmas Duck Song","The Duck Song 4","The Duck Song 5","The Duck Song Official Plushie","""Take Back the Night"" - A Minecraft Original Music Video","Fallen Kingdom: The Complete Minecraft Music Video Series","The Duck Song 2","The Duck Song 3","Honey Bear - Duck Song Spin-Off","The Duck Song IRL","The Christmas Duck Song","The Duck Song 4","The Duck Song 5","The Duck Song Official Plushie","ROBLOX PIGGY @ the MALL! Chapter 10 FGTeeV Multiplayer Escape (The Secret is Out)","ROBLOX PIGGY ARMY vs FGTeeV Family! CHAPTER 11 Outpost Escape (6 Player Madness)",""
"2025/04/20 8:34:37 PM AST","https://www.youtube.com/watch?v=39ColarOWKo","https://youtu.be/Tn7g2cn7iBo?si=bqmLNWmNT3Wdy2iF","https://youtu.be/VuNIsY6JdUw?si=Zr6bqn_-DfPGc0up","https://www.youtube.com/watch?v=39ColarOWKo","https://www.youtube.com/watch?v=FnXLjHtfAIU","https://www.youtube.com/watch?v=Q9ZZIb5rvgk","https://www.youtube.com/watch?v=-IV8cnGU6YM","https://www.youtube.com/watch?v=Ru4a-js4My4","Dog of Wisdom Joe 89M views 9 years ago","https://www.youtube.com/watch?v=nJr_8l0AEWE","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=GpcNnJ49azQ&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=gfXMnVqicbs","https://www.youtube.com/watch?v=gfXMnVqicbs","https://www.youtube.com/watch?v=I-sH53vXP2A","https://www.youtube.com/watch?v=OQaLic5SE_I","https://www.youtube.com/watch?v=Y8n1F_vsFzc","https://www.youtube.com/watch?v=puQJNPaGcYc","https://www.youtube.com/watch?v=wGR7EBy9A08",""
"2025/04/20 8:51:06 PM AST","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=gO4SMgj6bqY","https://www.youtube.com/watch?v=UrX4mqXmapE&pp=0gcJCX4JAYcqIYzv","https://www.youtube.com/watch?v=sBQcYklyEuM","https://www.youtube.com/watch?v=IfhMILe8C84","https://www.youtube.com/watch?v=8HhzRd9taEU","https://www.youtube.com/watch?v=1z2xtmkqaAs","https://www.youtube.com/watch?v=zWwrzfsUJVg","https://www.youtube.com/watch?v=Tx1XIm6q4r4","https://www.youtube.com/watch?v=s_3qEGBo-FA","https://www.youtube.com/watch?v=7jjcAuEYW9M","https://www.youtube.com/watch?v=CsGYh8AacgY","https://www.youtube.com/watch?v=lOKSQ4D7wIk","https://www.youtube.com/watch?v=Mc5HHQebHcM","https://www.youtube.com/watch?v=6Y3YPDXlPAo","https://www.youtube.com/watch?v=03srS0cPpJ0","https://www.youtube.com/watch?v=Jqj0qz6dAcw","https://www.youtube.com/watch?v=lE9dYGzs3RQ","https://www.youtube.com/watch?v=wjsmX-R4Taw","https://www.youtube.com/watch?v=oC2o2-Nteyw",""
"2025/04/20 8:54:03 PM AST","https://youtu.be/7jjcAuEYW9M?feature=shared","https://youtu.be/39ColarOWKo?feature=shared","https://youtu.be/OQaLic5SE_I?feature=shared","https://youtu.be/75NQK-Sm1YY?feature=shared","https://youtu.be/lE9dYGzs3RQ?feature=shared","https://youtu.be/THh4fT0O7IY?feature=shared","https://youtu.be/P4gNS0Iiu0Q?feature=shared","https://youtu.be/03srS0cPpJ0?feature=shared","https://youtu.be/paHE4L-x490?feature=shared","https://youtu.be/wjsmX-R4Taw?feature=shared","https://youtu.be/7jjcAuEYW9M?si=vBtZB7p_iv8D25PV","https://youtu.be/oC2o2-Nteyw?si=r5tlxvsI2lNZOhe5","https://youtu.be/wjsmX-R4Taw?si=BoJDipW0B8_PXq4K","https://youtu.be/OQaLic5SE_I?si=ssQh2Y_VxSR24kGk","https://youtu.be/-IV8cnGU6YM?si=z5a2AEDnVSe-wDHy","https://youtu.be/6VioGkfe7Ys?si=zvHUNnTaqVuNAwQg","https://youtu.be/vDuBWmYBCwE?si=qT3qGFBjnh4EA7Vm","https://youtu.be/aKrSBz3ez5A?si=xMBL1Bl90m6NjYus","https://youtu.be/qn8yv8J8dO0?si=Nbhf6kh-iq4zdaeh","https://youtu.be/UyqnRW-CZs4?si=SHFwkdExSZoljG0O",""
